logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description,phi,neglog10p,pi_score,Pi_score,sig_pi,sig_fdr,direction,shape_class
0.04493644072633529,19.25276612220103,0.521660024823261,0.6037604502993497,0.7732062787324875,-6.0956533341575465,O43390,Training_Young,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,0.04493644072633529,0.21913533910906288,0.009847162176919787,0.9775811928461393,FALSE,FALSE,NS,FDR >= 0.05
0.09981205526639059,21.097390184085643,1.7787668439907098,0.08016650442753165,0.2401603038139312,-4.72169816652532,O43396,Training_Young,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,0.09981205526639059,1.0960070529241452,0.10939471653881866,0.7773297394383517,FALSE,FALSE,NS,FDR >= 0.05
-0.1029677035442802,19.9873446624688,-1.7472712294146182,0.08552782077453415,0.24987770471129372,-4.773284261948362,O43399,Training_Young,TPD54_HUMAN,TPD52L2,Tumor protein D54,0.1029677035442802,1.0678925935344443,0.10995844798818717,0.7763213892104696,FALSE,FALSE,NS,FDR >= 0.05
-0.2509976542018215,18.891820140681798,-1.9873346227653146,0.05129479498400538,0.18068017337649656,-4.359414266319933,O43414,Training_Young,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,0.2509976542018215,1.289926701640829,0.32376857620414096,0.47449476334468577,FALSE,FALSE,NS,FDR >= 0.05
-0.07242592409598814,21.108419448140868,-0.9389941237023407,0.3513673303660736,0.5753725586280081,-5.800613924495492,O43488,Training_Young,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,0.07242592409598814,0.45423862104596247,0.0328986518893412,0.9270461360805963,FALSE,FALSE,NS,FDR >= 0.05
-0.06414763223621733,24.530033905444096,-0.39315250843142374,0.6955516729370426,0.8281804345926502,-6.152896850484099,O43561,Training_Young,LAT_HUMAN,LAT,Linker for activation of T-cells family member 1,0.06414763223621733,0.15767060048456866,0.01011419569434766,0.9769802947984092,FALSE,FALSE,NS,FDR >= 0.05
-0.02198911835877837,20.954403944488845,-0.308816090116139,0.758493836108746,0.8755657108124874,-6.181766240578385,O43583,Training_Young,DENR_HUMAN,DENR,Density-regulated protein,0.02198911835877837,0.12004794415191876,0.0026397484526845573,0.9939401897273257,FALSE,FALSE,NS,FDR >= 0.05
-0.05563731603167099,21.73087728680859,-0.5311661964448483,0.5971960872573097,0.7692204301604159,-6.0907851487646925,O43598,Training_Young,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,0.05563731603167099,0.22388304637254175,0.012456251805162357,0.9717258324200038,FALSE,FALSE,NS,FDR >= 0.05
0.028267383263571588,20.845785400974865,0.29997915401995917,0.7651936930575832,0.8798546788432471,-6.184391132697828,O43615,Training_Young,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,0.028267383263571588,0.11622861820770222,0.0032854788970724537,0.9924634485744459,FALSE,FALSE,NS,FDR >= 0.05
0.007796383171495336,16.17155942828694,0.08305103584853213,0.9340777642618249,0.9649713868152316,-6.22496139606981,O43617,Training_Young,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,0.007796383171495336,0.029616966185393372,2.309052167585473e-4,0.9994684624061828,FALSE,FALSE,NS,FDR >= 0.05
0.06544339425788337,19.417347189971565,0.9752347190806943,0.33322297747604457,0.558174766687002,-5.767225114060069,O43633,Training_Young,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,0.06544339425788337,0.4772650593450989,0.03123384544423341,0.9306066562843778,FALSE,FALSE,NS,FDR >= 0.05
-0.37539750327321997,23.458916660178602,-3.1478417352222494,0.0025261069058044464,0.028239216146992863,-1.7486704064766334,O43674,Training_Young,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.37539750327321997,2.59754827388421,0.9751131366477946,0.10589778183620752,FALSE,TRUE,NS,FDR < 0.05
-0.3864421642612754,23.911759498629664,-2.9907323717265655,0.003984937670135347,0.03672697504934689,-2.1555591173501165,O43676,Training_Young,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,0.3864421642612754,2.3995784671732583,0.9272982961691878,0.11822292598924379,FALSE,TRUE,NS,FDR < 0.05
-0.3016291977234431,24.5529791193806,-2.660559140766731,0.009912148028243254,0.06210443189377189,-2.9593812151484653,O43678,Training_Young,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,0.3016291977234431,2.00383222081993,0.6044143051383007,0.24864841481594513,FALSE,FALSE,NS,FDR >= 0.05
-0.06929709588894006,15.984119375158896,-0.7542232572458774,0.45356226045502834,0.6671511365695846,-5.95166620567024,O43684,Training_Young,BUB3_HUMAN,BUB3,Mitotic checkpoint protein BUB3,0.06929709588894006,0.34336308894318374,0.02379406489921846,0.946685957427198,FALSE,FALSE,NS,FDR >= 0.05
-0.7896314299011244,24.39697576505684,-2.060775131823554,0.04351392917305245,0.1632547116404747,-4.223461851862387,O43707,Training_Young,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,0.7896314299011244,1.3613716994898466,1.0749818816950916,0.08414302444898313,FALSE,FALSE,NS,FDR >= 0.05
-0.08798688523454956,19.906708473696163,-0.6201647672758623,0.5374157521342537,0.7305721152797431,-6.040990553499641,O43708,Training_Young,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,0.08798688523454956,0.2696896081582937,0.023729148601974427,0.946827474169471,FALSE,FALSE,NS,FDR >= 0.05
0.11472479430204885,19.8986649738771,1.4999282650628913,0.13869398327862006,0.33513084358495865,-5.149106885381801,O43741,Training_Young,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,0.11472479430204885,0.8579423787650129,0.09842726292682659,0.7972099987714932,FALSE,FALSE,NS,FDR >= 0.05
0.010569553706723411,16.45668428437534,0.09576678465388322,0.9240137966963351,0.9603883924672671,-6.223850420452567,O43747,Training_Young,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,0.010569553706723411,0.03432154416479178,3.627634043474462e-4,0.9991650551534582,FALSE,FALSE,NS,FDR >= 0.05
-0.21448964959659023,20.180271537764806,-1.6802805305061903,0.097920814321915,0.2708122521090462,-4.880232679474822,O43760,Training_Young,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,0.21448964959659023,1.0091249835354865,0.21644686411769137,0.6075095870481697,FALSE,FALSE,NS,FDR >= 0.05
-0.10613372054240955,22.270347645569803,-1.4604981181707382,0.14918820766835625,0.349621109064127,-5.204132646158465,O43765,Training_Young,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,0.10613372054240955,0.8262655035856045,0.08769463205138783,0.8171567414711386,FALSE,FALSE,NS,FDR >= 0.05
-0.07228390852737832,21.582365214669288,-0.6440463672216721,0.5219142044538657,0.7217094858463612,-6.0263349512092965,O43768,Training_Young,ENSA_HUMAN,ENSA,Alpha-endosulfine,0.07228390852737832,0.2824008831943868,0.020413039608873904,0.954084763639118,FALSE,FALSE,NS,FDR >= 0.05
-0.12349021883883182,20.90547483067009,-0.9453552618634837,0.3481369525895631,0.5718815833721825,-5.794842099233314,O43772,Training_Young,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,0.12349021883883182,0.458249876589326,0.05658937754288354,0.8778304115355613,FALSE,FALSE,NS,FDR >= 0.05
0.022299629573211632,20.29129097176983,0.24103426127464547,0.8103216425726707,0.9030027118700695,-6.199955363880337,O43776,Training_Young,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.022299629573211632,0.09134256153178157,0.0020369052864270196,0.9953208338194831,FALSE,FALSE,NS,FDR >= 0.05
-0.21590099624280867,21.536497402218483,-2.3001720228643308,0.024807102483276063,0.11364479369268363,-3.7510118374293993,O43813,Training_Young,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.21590099624280867,1.6054239591865533,0.3466126321804511,0.4501812138194088,FALSE,FALSE,NS,FDR >= 0.05
0.05762791450640847,18.52768342619735,0.40185377380101917,0.6891696790773951,0.8237458628927333,-6.149525386608741,O43826,Training_Young,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4,0.05762791450640847,0.16167383815820177,0.009316926123303771,0.978775463954265,FALSE,FALSE,NS,FDR >= 0.05
0.2650881162891139,22.761633592011677,2.483462874308301,0.015721143281691406,0.08432249578361754,-3.360070807888539,O43837,Training_Young,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",0.2650881162891139,1.8035158741442403,0.47809062577441125,0.3325901432839507,FALSE,FALSE,NS,FDR >= 0.05
0.3927553685502332,21.563567808245065,3.9540334130939283,1.9938909941084805e-4,0.007320708556063285,0.5555191134222639,O43852,Training_Young,CALU_HUMAN,CALU,Calumenin,0.3927553685502332,3.7002985882265764,1.4533121357648366,0.035211770633442,TRUE,TRUE,Up,FDR < 0.05
0.297317851207648,19.536637140637318,3.140938931475514,0.002577954448700183,0.028518621088745772,-1.7668625983060116,O43865,Training_Young,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,0.297317851207648,2.58872476070369,0.7696740832204537,0.16995185796350354,FALSE,TRUE,NS,FDR < 0.05
-0.4252085962504104,22.68659721060378,-3.016978584502978,0.0036963196993395047,0.03536478847476175,-2.0886422743930018,O43920,Training_Young,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,0.4252085962504104,2.4322304731514817,1.034205305246213,0.09242611420895999,FALSE,TRUE,NS,FDR < 0.05
-0.4988473632984771,19.523419021948975,-2.6636402827406798,0.009831210035444914,0.06187157914013041,-2.9522162355652273,O60220,Training_Young,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,0.4988473632984771,2.0073930254664356,1.0013827178576842,0.09968212374709134,FALSE,FALSE,NS,FDR >= 0.05
0.24367343861074886,15.556577141702727,1.8138179023131449,0.07453181784390485,0.2290538629082305,-4.663315391133557,O60237,Training_Young,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,0.24367343861074886,1.1276582861231776,0.2747803721575384,0.5311529866535921,FALSE,FALSE,NS,FDR >= 0.05
-0.15912394290499066,22.938926132494593,-1.1755390383202424,0.2442609924861101,0.4673967099463945,-5.560728075476828,O60256,Training_Young,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,0.15912394290499066,0.6121458825994178,0.09740706647227487,0.7990849174417916,FALSE,FALSE,NS,FDR >= 0.05
0.004730477400133992,15.855592106766435,0.039459945330331446,0.9686501202086704,0.9847584017045964,-6.2275708650971255,O60271,Training_Young,JIP4_HUMAN,SPAG9,C-Jun-amino-terminal kinase-interacting protein 4,0.004730477400133992,0.013833063302165905,6.543699332551871e-5,0.9998493371054323,FALSE,FALSE,NS,FDR >= 0.05
0.10908416126227038,21.039779047567645,1.2063883829868949,0.23223807891589882,0.45280550837426475,-5.5256521541110315,O60313,Training_Young,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",0.10908416126227038,0.634066569665511,0.0691666199364072,0.852772879320827,FALSE,FALSE,NS,FDR >= 0.05
-0.18205136388399623,17.604578363814838,-2.0694782023405884,0.04266325065280055,0.1629797560909143,-4.2070668058429845,O60343,Training_Young,TBCD4_HUMAN,TBC1D4,TBC1 domain family member 4,0.18205136388399623,1.3699460573068918,0.24940054818022292,0.5631180545690095,FALSE,FALSE,NS,FDR >= 0.05
-0.08063539309123158,20.76773889125087,-1.2705281354317317,0.20863018169165456,0.42486146300390637,-5.4499601710891925,O60493,Training_Young,SNX3_HUMAN,SNX3,Sorting nexin-3,0.08063539309123158,0.6806228637236197,0.054882292163233815,0.8812876980827169,FALSE,FALSE,NS,FDR >= 0.05
0.10385974037701473,18.57330196162234,1.38101148879124,0.17221915155168027,0.38103487280809256,-5.310897871349742,O60506,Training_Young,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,0.10385974037701473,0.7639185546783546,0.07934038275807824,0.8330280344237521,FALSE,FALSE,NS,FDR >= 0.05
-0.28411322175018405,13.895287901123195,-2.300286326651321,0.024800218168484083,0.11364479369268363,-3.7507757920955034,O60613,Training_Young,SEP15_HUMAN,SELENOF,Selenoprotein F,0.28411322175018405,1.6055444986515255,0.45615642017516894,0.34981914970557487,FALSE,FALSE,NS,FDR >= 0.05
0.4977362275488524,25.34062689264519,2.3866672242728044,0.02005798323980461,0.09839066143497689,-3.5696055893094045,O60662,Training_Young,KLH41_HUMAN,KLHL41,Kelch-like protein 41,0.4977362275488524,1.6977127359145752,0.8450131326357617,0.14288507508237747,FALSE,FALSE,NS,FDR >= 0.05
0.26445220111254386,23.653682170907352,3.239843049576964,0.0019220956553980444,0.02474261316403301,-1.503509059920055,O60664,Training_Young,PLIN3_HUMAN,PLIN3,Perilipin-3,0.26445220111254386,2.7162250029433275,0.7183116807452888,0.19128826110719568,FALSE,TRUE,NS,FDR < 0.05
0.057379790623805604,19.989222110509004,0.7982160605548436,0.42778343207312797,0.6434929247332322,-5.918625134591474,O60684,Training_Young,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,0.057379790623805604,0.368776039536703,0.021160291935692275,0.9524445653576188,FALSE,FALSE,NS,FDR >= 0.05
-0.0739910431726365,19.079090429768414,-0.8803587947058166,0.382055202968012,0.6093052314021736,-5.8520322502266096,O60749,Training_Young,SNX2_HUMAN,SNX2,Sorting nexin-2,0.0739910431726365,0.41787388155874083,0.03091892441112998,0.9312817141171044,FALSE,FALSE,NS,FDR >= 0.05
-0.0736757829228516,22.558281828957746,-0.8746041257635949,0.38515526706430503,0.6115455363707415,-5.856904707164387,O60763,Training_Young,USO1_HUMAN,USO1,General vesicular transport factor p115,0.0736757829228516,0.4143641587106772,0.03052860380817788,0.9321190764385942,FALSE,FALSE,NS,FDR >= 0.05
-0.07532133391907436,22.498798583324724,-0.8404205207864324,0.40389296269321484,0.6248132940716593,-5.8852052181753844,O60784,Training_Young,TOM1_HUMAN,TOM1,Target of Myb protein 1,0.07532133391907436,0.39373371377759725,0.02965654853063965,0.9339926346890286,FALSE,FALSE,NS,FDR >= 0.05
-0.04041875877737766,19.96191951027439,-0.34461978995564035,0.7315432007782334,0.8582040019715566,-6.170354149856391,O60825,Training_Young,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",0.04041875877737766,0.13576002182082283,0.005487251573587365,0.987444621103239,FALSE,FALSE,NS,FDR >= 0.05
-0.041587537469801816,20.02199902110298,-0.40381319126922033,0.6877356326941136,0.8235901941849777,-6.148756048333118,O60869,Training_Young,EDF1_HUMAN,EDF1,Endothelial differentiation-related factor 1,0.041587537469801816,0.16257847357636127,0.006761238361640109,0.9845522332861116,FALSE,FALSE,NS,FDR >= 0.05
0.2231545565403188,22.855391747453638,3.0606141001177187,0.0032591782277955994,0.032499974440553296,-1.976443533334396,O60884,Training_Young,DNJA2_HUMAN,DNAJA2,DnaJ homolog subfamily A member 2,0.2231545565403188,2.486891889540466,0.5549612567741182,0.27863697284001576,FALSE,TRUE,NS,FDR < 0.05
-0.14795523516622566,21.95093380316781,-1.0565149444924382,0.2948208800865245,0.5257762798520387,-5.6878965729247195,O60888,Training_Young,CUTA_HUMAN,CUTA,Protein CutA,0.14795523516622566,0.5304417617043137,0.07848163559494876,0.8346768423466224,FALSE,FALSE,NS,FDR >= 0.05
-0.18797787886707695,19.515098876733088,-2.2847353634387177,0.025752540424517786,0.11650131664608869,-3.782799357394892,O60925,Training_Young,PFD1_HUMAN,PFDN1,Prefoldin subunit 1,0.18797787886707695,1.5891799224313554,0.29873067095679207,0.5026542154242892,FALSE,FALSE,NS,FDR >= 0.05
-0.11700087983050267,21.62926879580469,-1.1041780262991971,0.27377087696826463,0.5073757702851565,-5.638534479781812,O60936,Training_Young,NOL3_HUMAN,NOL3,Nucleolar protein 3,0.11700087983050267,0.5626127528590202,0.06582618708836652,0.8593573838600729,FALSE,FALSE,NS,FDR >= 0.05
0.03807618887792685,23.684079456428645,0.5387212119033667,0.5920028988759827,0.7667159495198703,-6.08685405963491,O75083,Training_Young,WDR1_HUMAN,WDR1,WD repeat-containing protein 1,0.03807618887792685,0.22767616665079546,0.00866904072439804,0.980236701888465,FALSE,FALSE,NS,FDR >= 0.05
-0.10860499980297789,27.057603167223956,-1.1759546077635663,0.2440961114479646,0.4673967099463945,-5.5602613309058135,O75112,Training_Young,LDB3_HUMAN,LDB3,LIM domain-binding protein 3,0.10860499980297789,0.6124391390184646,0.0665139525724363,0.8579975494051524,FALSE,FALSE,NS,FDR >= 0.05
-0.25982304842354864,16.982416110069007,-2.306800752312944,0.024410655862915503,0.1129591134048639,-3.7373068363848554,O75122,Training_Young,CLAP2_HUMAN,CLASP2,CLIP-associating protein 2,0.25982304842354864,1.6124205518479258,0.41894402312190865,0.38111494271435703,FALSE,FALSE,NS,FDR >= 0.05
-0.056573200990744255,17.72942203893327,-0.47805011258580177,0.6342910893148129,0.792298737372246,-6.116869048346702,O75128,Training_Young,COBL_HUMAN,COBL,Protein cordon-bleu,0.056573200990744255,0.19771138964082888,0.011185166184309963,0.9745740288681098,FALSE,FALSE,NS,FDR >= 0.05
-0.017457150726343684,19.017505112013822,-0.21817016128275105,0.828011012729659,0.9117135256805577,-6.205081464886509,O75131,Training_Young,CPNE3_HUMAN,CPNE3,Copine-3,0.017457150726343684,0.08196388696401413,0.001430855928847791,0.9967107539294807,FALSE,FALSE,NS,FDR >= 0.05
0.1221776432041608,17.30197966346541,1.002295625729748,0.3200857156143169,0.5491615993253709,-5.741495210973315,O75153,Training_Young,CLU_HUMAN,CLUH,Clustered mitochondria protein homolog,0.1221776432041608,0.4947337065753347,0.060445398283033226,0.8700708159289772,FALSE,FALSE,NS,FDR >= 0.05
0.22390673377777404,22.95106668900291,2.049615488001913,0.04462616689795183,0.16570975260707987,-4.2443969613054335,O75155,Training_Young,CAND2_HUMAN,CAND2,Cullin-associated NEDD8-dissociated protein 2,0.22390673377777404,1.3504104146732363,0.3023659852089738,0.4984642485677593,FALSE,FALSE,NS,FDR >= 0.05
-0.21759922386341302,25.040792699881745,-2.504074339784609,0.014914709881657355,0.08164650460989747,-3.31457724823375,O75208,Training_Young,COQ9_HUMAN,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",0.21759922386341302,1.8263851900404862,0.3974199998284419,0.4004792326954749,FALSE,FALSE,NS,FDR >= 0.05
-0.28062015018395314,20.969724189857754,-3.310337015211244,0.0015542062333483366,0.02143593532228485,-1.3123289453151372,O75223,Training_Young,GGCT_HUMAN,GGCT,Gamma-glutamylcyclotransferase,0.28062015018395314,2.808491353577265,0.7881192654311859,0.16288486587433987,FALSE,TRUE,NS,FDR < 0.05
-0.5640285807443028,22.692088954946474,-3.6347723741436613,5.658002128682438e-4,0.011212158346829391,-0.3971486762322174,O75251,Training_Young,NDUS7_HUMAN,NDUFS7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",0.5640285807443028,3.2473368934865108,1.83159081923181,0.014737003299955,TRUE,TRUE,Down,FDR < 0.05
0.08851555053602311,25.93743208639116,1.149673589703774,0.2546814204053223,0.481331876779827,-5.589468394351032,O75298,Training_Young,RTN2_HUMAN,RTN2,Reticulon-2,0.08851555053602311,0.5940027366608999,0.05257847925544391,0.8859751089160692,FALSE,FALSE,NS,FDR >= 0.05
-0.37503530856027467,24.603951355881325,-2.866357268831983,0.005659829096261206,0.04605929885233257,-2.4667360637847118,O75306,Training_Young,NDUS2_HUMAN,NDUFS2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",0.37503530856027467,2.2471966825345717,0.8427781012299788,0.14362230708798437,FALSE,TRUE,NS,FDR < 0.05
-0.1706168687758165,25.824202710823048,-1.9028234899629743,0.061696504247039735,0.2025399923040377,-4.510498676630935,O75323,Training_Young,NIPS2_HUMAN,NIPSNAP2,Protein NipSnap homolog 2,0.1706168687758165,1.2097394425993435,0.2064019557309016,0.6217245895145931,FALSE,FALSE,NS,FDR >= 0.05
