uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,21.18738994764714,21.79344163349324,21.859653400367016,21.767962704614927,21.764233598902397,21.603973622921927,21.96256914590939,21.67012630559053,21.690743222221045,21.988498449464192,21.589011471541426,21.847381114270807,21.64277180569585,21.74195308010714,21.75452687078587,21.693560006665667,21.85855347999078,21.941720705188466,21.54397286047589,21.74547448912466,21.771657038418557,21.726031988503415,21.679283422124904,21.847543061013866,21.657387595889332,21.952435389148366,21.69098917804425,21.82003548316988,21.97590061827031,21.96903783110382,21.758418656061377,21.78372908782356,21.755831769609227,21.853260919953424,21.74454797066074,21.61339011025116,21.692280618142963,21.895625257399786,21.7865230867687,22.188461067405285,21.68994715637288,21.90100016442446,21.759991449894713,21.841275197659613,21.83922002827547,22.05669766063146,21.868047935335323,21.963480274846653,22.176715882072926,21.865984560290123,21.95382418361014,21.707551920436988,21.70503684386029,21.791059762841307,22.115540703717233,22.156959079874124,22.284806695321436,22.069162406293206,21.94183028125947,21.916066565759323,21.92510110513282,22.295795501713037
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,20.364901257384517,20.56139707434805,20.717061784622008,20.61517626432449,20.4873354179445,20.450282428265538,20.967211965840566,20.34539165185922,20.19299864751523,20.60467253107995,20.352093288953363,20.495743363365857,20.178884785313326,19.866948535092583,20.477237780233065,20.491376578080082,20.05397966102012,20.748459087253853,20.706800060721914,20.232810050700575,20.29022623823112,20.14411349902794,20.698450358681836,20.499428028420006,20.192972083668224,20.684235264943833,20.438561879085018,19.79018295780551,20.50902477649121,20.505740218959325,20.847022187628554,20.87971961496812,20.70233182305713,20.954832853167645,20.718174276430517,20.350483290002778,20.257297995032328,20.76287468369513,20.747786945027112,20.88282079266341,19.732575347061648,20.742642124338186,20.519160486405987,20.295630932860117,20.77498269950742,20.895189207438907,20.72014722391816,20.536071949826123,20.886460798100423,20.827336922364953,20.613280382377003,20.45024120117402,19.61518973237827,20.767966931341984,21.01664563184292,20.886547138988217,21.06091238538295,21.01156003622084,20.835186507845357,20.677220909291986,20.7370885560652,20.95199358044936
O00748,EST2_HUMAN,CES2,Cocaine esterase,18.31174326466057,18.007341028928828,18.09756825083957,17.520914510603976,18.515978749044848,17.809487064507543,17.978492619420226,18.034123342599187,17.771832001081236,18.170753745983863,18.181944938850705,18.07207324263671,17.79006817262495,17.694193845670025,17.86600859707296,18.157186662501033,17.931668037713912,18.07751781503297,18.07033043354131,17.86232361853156,17.787392136947787,17.976597447055855,18.551072014723108,17.645276999750955,17.81335838777508,18.31293715248867,18.11647778630775,18.043956434424953,18.323110595823543,18.207418110785145,18.12645675854193,18.304917319007313,17.915885468842426,17.63563339844094,17.607570451323383,18.005537277174867,18.45083934065612,18.528332355569056,17.96271672670348,18.224132109818242,17.788983302305834,17.904358925844512,17.44193317978258,18.088543689552196,18.370935908801503,18.317079985170324,17.972023726807212,18.51648352419904,17.709698149269204,17.94066829172655,18.519995527608902,18.53468910484552,18.07545309168504,18.56479502014924,18.108246153296385,18.182480247577097,17.899257633318314,17.99978368310536,18.069541001730663,18.369637788982498,18.678799314726664,18.360910115020605
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",NA,18.99428614154783,19.254506148565962,NA,19.505042334882248,NA,NA,NA,NA,18.758755437155813,NA,NA,18.703125709993643,19.376619570647563,18.61555847216171,19.39652050176139,18.881022433557103,18.451283827174127,NA,17.830747363894158,18.038085726428683,NA,NA,NA,18.88416130265254,18.353259372988997,18.565620020821317,19.52470935643583,19.877062647943575,19.84400399934727,NA,NA,18.21905414016883,NA,19.81946446450648,19.83037071978211,20.02433082166873,19.111250843658322,NA,18.26352783265156,NA,18.134167449205993,NA,NA,NA,18.199404028413834,NA,NA,18.96700054804232,NA,19.43749127429522,19.737722302238936,NA,NA,NA,18.779319759459554,NA,NA,NA,17.967729249760204,NA,19.005027272196102
O00763,ACACB_HUMAN,ACACB,Acetyl-CoA carboxylase 2,19.57820014231178,19.259970577122484,19.299022106303216,19.11933566067813,18.96324176389733,19.107867698950574,18.64827460112004,19.02513178596701,19.349608606211557,19.08502789133961,19.363031078371854,19.44045004245552,19.199490223922776,19.780786529918426,18.993231781150037,19.772290112905342,19.714964346394844,19.36125707194424,19.144841680895034,19.019596268655803,20.59169005957628,19.621536770120038,18.852633011350736,19.42496001606685,19.333355672818495,18.837675592247436,19.399736961767946,19.457284432223236,19.27593727703509,19.733184974812207,18.942466706654084,19.222982240991,19.362724153981045,19.46044126987834,19.911638242545607,19.902739964108626,18.767308281113255,19.42706557485687,19.039439168395017,18.943941455614343,19.21189716193326,19.206257625758937,19.526650525964076,19.16936200014752,19.055139819766623,19.113030250000957,19.53387253953575,19.10291436589496,19.565826179560734,19.69019958232693,20.24571869738063,20.63241157093114,NA,19.481270940135495,19.088057874052648,19.68003959354342,19.954785557119585,19.523685032040223,19.138614768454424,19.438482349615168,19.569101122157576,19.273424843696134
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,19.033193250299615,19.87694443438092,19.610588452449885,19.38172786730618,19.790108408247978,19.724132720081105,19.571554103505296,19.9332474593407,20.01873638259381,19.639130550018358,19.181190471944216,19.70453107900386,20.0959753235211,19.687763411112993,19.929697838447385,19.417738595465515,19.80296035842648,19.4372396509923,19.168894083023908,19.957391200307935,19.844427848150627,19.665775262075936,19.51288265173532,19.88827784546165,19.75982997956182,19.60177380787498,19.5237675571849,19.789045242252552,19.675512063608725,19.96891784324701,19.21146062219506,19.208106882083815,19.710317318296916,19.811775878037952,19.32249075013877,19.413828436869807,19.375554928620122,19.84803731480101,19.710515860062554,19.703610944290048,19.989530102588784,19.750609868398463,19.618612389861358,19.491042057919643,19.672478546329142,19.47860963938765,19.8141829941905,19.52982898387416,19.922267677761077,19.42237249723546,19.97548582899711,20.013391986670193,19.36894597940338,19.259341689278457,19.875947387640423,19.854696752414537,19.836974498388237,19.375501696199827,19.281528241971888,19.796260367110474,19.573583536151197,20.2177720887631
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",23.070641140359207,23.530803529403258,23.500931498362878,23.613661737002904,23.16797586157762,23.615676865289174,23.24199949920855,23.07138756803876,23.313166056354948,23.360398944095035,23.673059681720957,23.36668461945871,23.64197486286571,23.561915951483268,23.76438509390385,22.764855329855177,23.399121089956417,23.542374192414776,23.626545300818965,23.491259964237965,22.694804148110734,23.530147914655927,23.32747641305285,23.439702622312314,23.479228115210756,23.560688177977053,23.537904083671286,23.079273683267907,23.367502376119123,23.238106667903704,23.436782939720967,23.42514087855835,23.60300672865072,23.314233016177987,23.6203323112057,23.643404338082085,23.702401493240533,23.419151092008004,23.479556112500564,23.34164313394954,23.621969013250684,23.422125368541803,23.731329852252436,23.42814010545951,22.995448756940455,23.279281764238522,23.4861797472987,23.29799575149453,23.360140673198377,23.441721700605907,23.597415685278527,23.692503801275446,23.592085657973985,23.504820423415268,23.46251904233196,23.35985278139264,23.681453542784688,23.33366740514263,23.55589604473703,23.352185034263613,23.15620311350808,22.88661061868984
O14531,DPYL4_HUMAN,DPYSL4,Dihydropyrimidinase-related protein 4,NA,15.714177847115424,16.003499913520564,NA,NA,15.314058259926098,NA,NA,14.985798285862902,NA,NA,15.898668558242285,15.637948517314648,15.855785568193792,15.86861591356267,15.731152430078845,15.355373964367484,16.075631470487846,15.770418778913642,15.088741544090654,16.0073859200132,NA,NA,15.835972021025885,NA,15.810765941066485,NA,15.529266146078676,15.805875381670981,16.154587297220832,NA,NA,15.860924693025442,15.935385273251143,NA,NA,NA,16.217974095972664,16.206872585055617,NA,NA,NA,NA,15.541427310571672,NA,NA,15.862572382590017,NA,16.50516156378024,NA,NA,NA,NA,NA,NA,16.388650027113975,NA,16.814025974230795,NA,NA,15.77119164475102,NA
O14548,COX7R_HUMAN,COX7A2L,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",21.6438469955709,21.64026501733527,21.69306077898295,21.4424885377005,21.942826434426333,21.320909604420677,21.777201408966636,21.238506623838504,21.573580553329197,21.547883291553745,21.761610308379186,21.468245084555047,21.473502647876515,21.736481019553263,21.655710885288002,21.512944016407193,21.51655928448537,21.59023598257662,21.570243931594668,21.541395190331876,21.69306109236391,21.52570919890503,21.366708481501078,21.47576994477183,21.737360947707803,21.628854229770276,21.472620862257074,21.850619623755104,21.657152114090195,21.708113913840617,21.433637322958134,21.495799878609837,21.58339811017196,22.03608894384959,21.68633060420775,21.777326040749756,21.63183157032722,22.015612633880835,21.657538693198926,21.759320565738278,21.669586112213988,21.79701720929782,21.767621744890235,21.48184896473572,21.838561522337795,21.69192859532722,21.799001494061603,21.535316628855163,21.87577597000848,21.63811401510052,21.68905536848469,21.79578079180139,21.48229686561912,21.78272718009033,21.828356311456787,21.966839013693264,22.00197692976177,22.114742971143812,21.87278062067879,21.815608298609842,21.74321809079359,21.67442746309148
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",16.20252830371463,16.378831998241683,16.36471664527556,15.660709362540894,16.88352055845931,16.14012549732339,17.307654101980464,17.289492739040327,16.68646682391987,16.020686184001832,16.251264769647957,16.962933840101094,16.807908829559278,15.637494327208511,16.15880436109628,16.58598327239584,15.826643146748353,16.11040246374111,16.178388438991483,16.572566942958172,15.866445613321114,16.78322110193242,17.074213301232163,NA,15.871487205574072,16.4832863283421,16.67626572523962,16.14286196956452,16.386483598033195,16.18815590165671,NA,16.79160670297766,16.16189559918908,16.181858594903265,NA,NA,NA,16.184871335412918,16.704521894436812,16.514472391248752,NA,16.423200210137765,NA,16.25974542120611,16.897709064661697,16.226520807088004,15.939072648466519,NA,16.01673045407789,15.455507917849582,NA,NA,NA,16.701560729569955,16.742694388273307,16.328047898917582,NA,14.720572345400285,16.770042824689547,16.711236080687552,16.3576422971508,16.05074434966289
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,20.628781384628567,20.212958039760718,20.76294991807706,20.3882707555989,19.94121550008112,20.08383304849392,21.140169943957908,20.493024443043257,20.51156881553578,20.57931577330995,20.767103069437354,20.81908764393594,20.158335512726577,20.15497487697032,20.55107725028995,20.735514814506487,19.73826563024906,20.695250668378108,20.35585977666949,20.41599531912377,19.68007138456126,20.393268274915076,20.64194062868479,20.424532438042856,20.439689326620233,20.708032029118193,20.61956128269902,20.463845157148167,20.42435441457651,20.38677746975483,20.706698805402944,20.66062005547118,20.542702639008606,20.86561654960791,20.143978912847817,20.37617129291774,20.24933286003437,20.783278880906682,20.567640256411966,20.714231509816763,20.902253803467907,20.69013256897733,20.24318654963957,20.49115033535842,20.576458276032984,20.65190330256135,20.41291497151121,20.739138972684525,20.00869242380353,20.374681495125483,20.415690410040412,20.394865484560203,20.265260370605926,20.713729540181745,20.923371617007113,20.662688048498904,20.820611053839603,20.517922885660333,20.79410958352443,20.451865955684116,20.775140825921817,19.663782180687853
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",19.973789510758536,20.292436001441295,20.32183492238523,20.637780823328345,20.689133377433187,20.481595466143904,20.282443113107217,19.84011057956092,20.172353420386102,20.197971224009407,20.46085170732835,19.909915370546447,20.353905796816576,20.44734391684786,20.587942067820336,20.182418045192744,20.443631815272077,20.332399900305514,20.497083654288886,20.431693739022684,20.074240339295866,20.160822862431775,20.063162602364713,20.37628949281713,20.555606781981012,20.25568472546881,19.761201459419688,20.076767589188737,20.230865034257583,20.507817221286917,20.05557642586605,19.700738472609004,20.106663676067722,19.95368473832064,20.34034341982277,20.182970326463117,20.346561242761044,20.153792877888083,20.245813663348056,20.485173053230863,20.700161280045055,20.33688350938817,20.045659387156213,20.201731638251275,19.886645772543606,20.38884595342876,20.54736213106095,19.677648615485545,20.335443004291147,20.34067465230071,20.03710632928911,19.777910178223493,20.075212102624153,20.42201697015282,20.158885716901473,20.580062992790747,20.1139735088435,20.635928112323455,20.34840042843095,20.112932115633473,20.285945535022773,20.11622946498629
O14579,COPE_HUMAN,COPE,Coatomer subunit epsilon,20.561642343448728,21.01524889608774,21.20420235105688,20.872382841510003,20.85009583378125,21.122151574429694,21.052075048687172,20.881117963303293,21.317981054263765,20.941610957939474,21.655322786929858,21.05183704936767,21.068055157316174,20.706655139492288,21.130554748745283,20.788073000798835,20.658546117030223,20.945827025002295,20.920022753737065,20.865642151484543,20.681922404725352,20.629585361348816,21.00733211925982,21.005357580840432,20.96608722602678,21.045023334997605,20.800512292648108,20.616932603508925,20.985736397615756,20.25112523239943,20.850942367072722,20.962214348543444,20.76737640200898,20.14251090358132,20.372243985475418,21.083049433096548,21.32292604010739,20.75520491589601,20.68315348612719,20.832108378409217,20.258647939888572,21.131690096875886,20.877342937994587,20.814102281311975,21.186407726294895,20.738906812811823,20.377769699740366,20.77087885385359,20.51010652618429,20.74610828911388,20.79866218171177,20.614413828562853,20.94081345278748,20.960912874694795,20.74621072522083,20.907145223889703,20.42856076794484,21.139717352662093,20.583612151668643,20.857267017972823,21.16989411388302,20.265311635385626
O14618,CCS_HUMAN,CCS,Copper chaperone for superoxide dismutase,25.880132201439572,26.368684172774252,25.778847301678002,26.789410466919783,26.200287265439062,26.89955044376707,25.98789524611861,25.92428632311654,26.033672320177782,25.863485769048843,25.900480233101707,25.747749515464122,26.22750087272727,25.856662906787466,26.516030095392377,25.618604498125908,26.529573406199543,26.07158773284834,26.569765709848188,26.418748431041145,26.189556616377743,26.380377910108123,26.310386439143123,26.250077298228575,26.220841814299508,26.158330894450746,26.211672239501357,25.37476503658406,25.870387305371075,25.90537058986589,26.205635499692917,25.92906044918054,26.141494794901444,25.90994111659123,26.36823235383952,26.03646301090568,26.73823149467259,26.33359754412975,26.194277839857797,25.884484158902552,25.831597666425257,25.77839484363027,26.56141734057627,25.78248144901522,25.768856376862264,25.855636794636034,26.038083097851928,25.9258756553666,25.917463944618294,26.042545065045637,26.52944648700458,26.715613641334183,26.024062905443085,26.499847194987463,26.05402418984469,26.221452425586257,26.12669116993248,25.860708739329176,26.14531167881118,25.647275346463253,25.73843242210414,26.011383514075206
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,20.51288339895389,20.332092467000376,20.76874073148185,20.28280567989135,20.57090447819495,20.145365542015533,20.75620758165113,20.555911890282406,20.476884436622676,20.446420686168615,20.42626244747672,20.537546871403887,20.249588592838567,20.427768924247776,20.40543161162941,20.476151867591923,20.2740903442864,20.569797588696105,20.346221569881006,20.551645040642853,20.57489535339335,20.54207321897986,20.543960855654753,20.698041081670855,20.246071953331253,20.756244977802748,20.69260046989613,20.274054440765457,20.748594356426295,20.380595195942046,20.89588910975591,21.084159770398863,20.767941317838215,20.998080057524398,21.21276686449281,20.95901964994349,20.84088302388427,20.582572089420687,20.70041733701364,21.01650372411715,20.3039484674521,20.76581895186166,20.91862836760507,20.38394049569961,20.757467885718913,20.761111366216525,20.81721453673319,21.076451937330226,20.85862099752694,20.708013769401287,21.23773755991212,21.044262134401926,20.2743781630628,20.699432737681597,21.046132201248536,20.96402599955232,21.169938012966938,20.978137906202768,20.752503683006527,20.93806818276917,20.937533311106545,21.004516381769417
O14735,CDIPT_HUMAN,CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,26.485063865672586,26.496175101067042,26.29674994168302,25.992428486348256,26.343487030363935,26.044109971918395,26.44804490316373,26.15493842360332,26.495260666200938,26.47523088571784,26.173670013597636,26.106324866270818,26.184282276528705,26.329013779841194,26.111624651468393,26.524258360982245,26.206874856218633,26.192800773972568,25.99173677061891,26.3214149867451,26.60395955048192,26.040051857905787,26.22527161919855,26.34529235395718,26.18820963146997,26.241485579301425,25.746728207964782,26.660550157535692,26.326637634292773,26.3794989803744,26.040817886352695,26.374057605688204,26.449784438779943,26.363890090597362,26.194689559721397,26.384517350208508,26.372864296334548,26.239041410376764,26.274453494185774,26.57140882469848,26.17010902239577,26.30052263533193,26.346250364341554,26.358425231810045,26.251507983423878,26.25590630616041,26.29912400726878,26.541054916174534,26.648938646078374,26.254715153544325,26.632002773682732,26.75181267402158,26.286233164781933,26.29393137632862,26.286060066773846,26.695495327167986,26.625943241322386,26.680523429994917,26.53846282585549,26.579526811806794,26.3591204148652,26.78940102634123
